id_station;name_station;nama_propinsi;nama_kota;kecamatan;kelurahan;latt_station;long_station;elv_station;status_operasional;hp_petugas;tgl_pasang;addr_instansi;data_transport;instansi;nama_vendor
150009;ARG Sungai Lilin;Sumatera Selatan;Kab Musi Banyuasin;Sungai Lilin;Pinang Banjar;-2.629328;104.1036;13;operasional;81367783765;6/16/2015;Kantor UPTD Distanak Kec. Sungai Lilin;FTP;BPP Kecamatan Sungai Lilin;BMKG-LSI
150010;ARG Bayung Lencir;Sumatera Selatan;Kab Musi Banyuasin;Bayung Lencir;Kali Berau;-2.194636;103.7539;15;operasional;8133539566;6/16/2015;Kantor BP3K Kec. Bayung Lencir;FTP;BP3K Kec. Bayung Lencir;BMKG-LSI
150011;ARG Lubuk Linggau;Sumatera Selatan;Kota Lubuk Linggau;Lubuk Linggau Timur;Air Kuti;-3.270924;102.9733;126;operasional;82281382409;6/17/2015;Ds. Air Kuti, Kec. Lubuk Linggau Timur;FTP;Dinas Tanaman Pangan, Perkebunan dan Kehutanan;BMKG-LSI
150012;ARG Muara Dua;Sumatera Selatan;Kab Oku Selatan;Buay Rawan;Sura Jaya;-4.574656;104.0499;210;operasional;8.15273E+11;6/19/2015;Kec. Buay Rawan;FTP;Stasiun Klimatologi Sumatera Selatan;BMKG-LSI
150013;ARG Buay Madang;Sumatera Selatan;Kab Oku Timur;Buay Madang;Kurungan Nyawa;-4.1352;104.2335;15;operasional;82269764623;6/19/2015;Kantor UPTD Tanaman Pangan Hortikultura;FTP;BPP Kecamatan Buay Madang Kabupaten OKUT;BMKG-LSI
150014;ARG Pulau Panggung;Sumatera Selatan;Kab Muara Enim;Semendo Darat Laut;Karya Nyata;-4.068448;103.6529;754;operasional;81210545968;6/18/2015;Kantor Dinas Tanaman Pangan dan Hortikultura;FTP;Kantor Dinas tanaman Pangan dan Hortikultura;BMKG-LSI
150015;ARG Suak Tape;Sumatera Selatan;Kab Banyuasin;Suak Tape;Lubuk Lancang;-2.859353;104.3568;9;operasional;81367783765;6/15/2015;Kantor BP3K Suak Tape, Jl. Palembang - Betung;FTP;BP3K Kec. Suak Tape;MMI-LSI
150136;ARG Banyu Asin I;Sumatera Selatan;Kab Banyuasin;Banyu AsinI;Prajin;-2.953133;104.886;2;operasional;82176237874;9/13/2016;JL Sabar Jaya No.116;FTP;Poltektrans ASDP/ BPPTD Mariana ;BMKG-LSI
150137;ARG Plaju;Sumatera Selatan;Kota Palembang;Plaju;Komperta;-2.992007;104.8217;2;operasional;81377864566;9/13/2016;JL Beringin No 1 Plaju.;FTP;Kantor Pertamina Plaju Palembang;BMKG-LSI
150138;ARG Indralaya;Sumatera Selatan;Kota Palembang;Indralaya;Tg. Seteko;-3.232205;104.6795;29;operasional;8.52672E+11;9/13/2016;JL Bakti Guna No.1;FTP;BPP Kecamatan Indralaya Kab. Ogan Ilir;BMKG-Vaisala
150166;ARG KTM Tanjung Lago;Sumatera Selatan;Kab Banyuasin;Tanjung Lago;Muliasari;-2.645684;104.760298;26;operasional;81320042166;7/25/2016;Jl Tanjung Api-api Km 42;FTP;SMKN 1 Tanjung Lago;MMI-LSI
150167;ARG Jaka Baring;Sumatera Selatan;Kota Palembang;Seberang Ulu;Is Ulu;-3.027666;104.781354;5;operasional;82127808578;7/26/2016;Jl Amri Yahya Jaka Baring;HTTP GET;Graha Teknologi Sriwijaya Palembang;MMI-LSI
150168;ARG Pangkalan Lampan;Sumatera Selatan;Kab Ogan Komering Ilir;Pangkalan Lampan;Pangkalan Lampan;-3.202146;105.098844;27;operasional;85380855606;7/27/2016;Jl Raya Pampangan - Tulung Salapan;FTP;BPPPK Pangkalan Lampan;MMI-LSI
150169;ARG Tulung Salapan;Sumatera Selatan;Kab Ogan Komering Ilir;Tulung Salapan;Lebung Itam;-3.164421;105.283653;25;operasional;82179554290;7/27/2016;Jl Raya Kabupaten;FTP;BPP Kecamatan  Tulung Salapan;MMI-LSI
150170;ARG Babat Toman;Sumatera Selatan;Kab Musi Banyuasin;Babat Toman;Kasmaran;-2.765371;103.664652;15;operasional;81377767400;7/28/2016;Jl Lintas Sekayu - Lubuk Linggau;FTP;BPP Kasmaran Kec. Babat Toman Kab. Muba;MMI-LSI
150289;ARG Prabumulih;Sumatera Selatan;Kota Prabumulih;Cambai;Cambai;-3.372838;104.285316;47;operasional;85292323740;9/5/2017;Jl.Nigota;FTP;UPT Laboratorium  Lingkungan Prabumulih;MMI-LSI
150290;ARG Muara Beliti;Sumatera Selatan;Kab Musi Rawas;Muara Beliti;Muara Beliti;-3.245865;103.011818;69;operasional;81219572073;9/7/2017;Jl. Pangeran Muhamad Amin, Komp. Perkantoran Pemkab, Muara Beliti;FTP;Dinas Pertanian Kab. Musi Rawas;MMI-LSI
150291;ARG Batu Lintang;Sumatera Selatan;Kab Empat Lawang;Ulu Musi;Batu Lintang;-3.629162;103.046417;294;operasional;85377207546;9/7/2017;;FTP;Kantor Camat Ulu Musi;MMI-LSI
STA0083;ARG Sekayu;Sumatera Selatan;Kab Musi Banyuasin;Sekayu;Serasan Jaya;-2.89561;103.845;38;operasional;82305792450;9/13/2016;JL Merdeka No.452 Sekayu;FTP;Dinas Pertanian dan Peternakan;BMKG-MSP
STA0084;ARG Oku;Sumatera Selatan;Kab Ogan Komering Ulu;Semidang Aji;Raksa Jiwa;-4.0704;104.0188;103;operasional;85268472031;9/13/2016;-;FTP;Kantor UPTD BPP Raksa Jiwa;BMKG-MSP
STA0125;ARG Gandus;Sumatera Selatan;Kota Palembang;Gandus;;-3;104.7;4;operasional;81278575683;9/13/2016;-;HTTP GET;BPP Kecamatan Gandus;BMKG-MSP
STA0262;ARG Lempuing;Sumatera Selatan;Kab Ogan Komering Ilir;Lempuing;Cahaya Maju;-3.915612;104.89571;19;operasional;82280413388;8/17/2021;Desa Cahaya Maju, Kec. Lempuing, Kab. Oki;;BPP Cahaya Maju Kec Lempuing;
STA3262;ARG SMPK Lahat;Sumatera Selatan;Kab Lahat;Lahat;Tanjung Tebat;-3.96598;103.4622;405;operasional;85211278611;9/10/2016;;FTP;BPP Kecamatan Tanjung Tebat Kab. Lahat;BMKG-LSI
STG1010;ARG Sukakarya;Sumatera Selatan;Kab Musi Rawas;Sukakarya;Yudhakarya;-3.20643;103.16234;56;operasional;85366409153;5/26/2023;Jl Raya Sukakarya, BPP Kecamatan  Sukakarya  Kabupaten Musi  Rawas;;BPP Sukarya;MX Turbo
STG1013;ARG PENDOPO;Sumatera Selatan;Kab Empat Lawang;Pendopo;Bandar Agung;-3.82281;102.95429;301;operasional;85803022701;8/15/2023;Kantor BPP Kecamatan Pendopo Kab. Empat Lawang;;BP3K Kecamatan Pendopo Empat Lawang;BMKG-Campbell
STG1017;ARG Karang Jaya;Sumatera Selatan;Kab Musi Rawas;Karang jaya;Muara tiku;-2.57778;102.78646;76;operasional;81373029246;9/18/2023;Jalan Lintas Sumatera Desa Muara Tiku Kecamatan Karang Jaya Kabupaten Musi Rawas Utara;;UPTBP Karang Jaya;EML
14032793;ARG Simanindo;Sumatera Utara;Kab Samosir;Simanindo;Garoga;2.661403;98.84269;925;operasional;81362472444;9/16/2014;Jl. Pulo Samosir No. 15 Pagururan;HTTP GET;BMKG;BMKG-LSI
14032795;ARG Lubuk Barumun;Sumatera Utara;Kab Padang Lawas Utara;Lubuk Barumun;Gunung Marobat;1.09933;99.7504;132;operasional;81375079856;6/17/2014;jl.Lintas Gunung tua Sibuhuan;HTTP GET;Dinas Pertanian Kb. Padang Lawas;BMKG-LSI
150106;ARG Sinabung;Sumatera Utara;Kab Karo;Tiga Nderket;Jandi Meriah;3.128;98.3248;695;operasional;82170422935;9/13/2016;Desa Jandi meriah;HTTP GET;BPP Sinabung;BMKG-LSI
150107;ARG Sipoholon;Sumatera Utara;Kab Tapanuli Utara;Sipoholon;Hutaraja;2.15;98.9609;1161;operasional;85262908090;9/13/2016;Hutaraja.;HTTP GET;Dinas Pertanian UPT;MMI-LSI
150108;ARG Harian;Sumatera Utara;Kab Samosir;Harian;Janji Martahan;2.5365;98.6798;997;operasional;81365578006;9/13/2016;Janji Martahan-Samosir.;HTTP GET;Dinas Perikanan;BMKG-LSI
150109;ARG Salak;Sumatera Utara;Kab Pakak Barat;Salak;Salak II;2.541806;98.31689;994;operasional;81396461020;9/13/2016;Komplek Panorama Indah Sindeka.;HTTP GET;Dinas Pertanian Kab. Pakpak Barat;BMKG-LSI
150110;ARG Pakkat;Sumatera Utara;Kab Humban Hasundutan;Pakkat;Pakkat Hauagong;2.152389;98.47425;526;operasional;81264141380;9/13/2016;Kantor Kecamatan Pakkat;HTTP GET;Kantor Kec.Pakkat;BMKG-LSI
150111;ARG Arse;Sumatera Utara;Kab Tapanuli Selatan;Arse;Aek Haminjon;1.707;99.3204;888;operasional;85262690936;9/13/2016;JALINSUM Sidempuan Padang.;FTP;BP3K Kec.Arse;BMKG-LSI
150112;ARG Sipispis;Sumatera Utara;Kab Serdan Bedagai;Sipispis;Bulu Duri;3.214872;99.06091;73;operasional;85262018288;9/13/2016;Kebun gunung Pamela;HTTP GET;PTPN III;BMKG-LSI
150113;ARG Mompang;Sumatera Utara;Kab Mandating Natal;Penyabungan Utara;Mompang;0.910712;99.535409;221;operasional;85261323662;9/13/2016;Jalinsum sidempuan-Padang.;FTP;BP3K Penyabungan Utara;BMKG-LSI
150114;ARG Patiluban;Sumatera Utara;Kab Mandating Natal;Natal;Balimbing;0.5929;99.19056;13;operasional;81370627428;9/13/2016;JL Panyabungan;HTTP GET;BP3K Patiluban;BMKG-LSI
150115;ARG Kualuh Selatan;Sumatera Utara;Kab Labuhanbatu Utara;Kualuh Selatan;Damuli Kebun;2.479092;99.62941;27;operasional;85275257515;9/13/2016;JL Kapten  H.Rakanen;HTTP GET;Dinas Pertanian Kab. Labuhan Batu Utara;BMKG-LSI
150259;ARG Raya;Sumatera Utara;Kab Simalungun;Raya;Raya;2.958988;98.848463;1003;operasional;81370212994;9/30/2017;Jl. JH Saragih;FTP;BPP Pematang Raya;MMI-LSI
150260;ARG PDAM Sunggal;Sumatera Utara;Kota Medan;Sunggal;Sunggal;3.569887;98.610413;34;operasional;85371579147;10/3/2017;Jl Sunggal Pekan 1A;FTP;PDAM Sunggal;MMI-LSI
150261;ARG Tiga Binanga;Sumatera Utara;Kab Karo;Tiga Binanga;Simolap;3.067801;98.204643;559;operasional;81260301557;10/2/2017;Jl Tiga Binanga;FTP;BPP Simolap;MMI-LSI
150262;ARG Merek;Sumatera Utara;Kab Karo;Merek;Bandar;2.974725;98.540886;1396;operasional;81396350199;9/29/2017;Jl. Kaban Jahe - Merek;FTP;BPP Merek;MMI-LSI
STA0008;ARG Tapanuli;Sumatera Utara;Kab Tapanuli Selatan;Angkola Barat;Hutakoje;1.41101;99.2174;519;operasional;81262049141;9/13/2016;-;HTTP GET;BPP Hutakoje;BMKG-Campbell
STA0009;ARG Sidikalang;Sumatera Utara;Kab Dairi;Sidikalang;Sitinjo;2.7395;98.3705;1082;operasional;82275503662;9/13/2016;Jl. Sidikalang - Medan;HTTP GET;BPP Sitinjo;BMKG-Campbell
STA0178;ARG Gurgur Balige;Sumatera Utara;Kab Toba Samosir;Tampahan;Balige;2.306747;99.01554;1215;operasional;81361688125;4/18/2017;Jl.lintas Balige;HTTP GET;Kebun Percobaan Gurgur;MMI-MSP
STA0203;ARG Kota Pinang;Sumatera Utara;Kab labuhanbatu Selatan;Kota pinang;Mampang;1.82352;100.0142;51;operasional;85270442325;6/28/2018;BPP Kec. Kota Pinang;HTTP GET;BPP Kota Pinang;Theis
STA0259;ARG BAHOROK;Sumatera Utara;Kab Langkat;BAHOROK;TAMBANG JAYA;3.531303;98.146507;105;operasional;85372277432;3/25/2021;JL. BUKIT LAWANG BAHOROK;;BPP BAHOROK;
STG1014;ARG Teluk Dalam;Sumatera Utara;Kab Nias Selatan;Teluk Dalam;Bawonahono ;0.5840786;97.777254;29;operasional;82214926638;9/12/2023;Desa Bawonahono, kec. Teluk Dalam, kab. Nias Selatan - Sumatera Utara;;BPBD Kabupaten Nias Selatan;EML
